Publishing house		Activity years		Places	Fill in only if  Palestine		number, address						Relation to table Literary events 					free-text: sources  and links (private)	free-text: sources  and links (public)		any other note (private)
	دار الياحور للنشر والتوزيع			Jerusalem		Palestine		00 970 597345347	darilyahor@gmail.com										Publisher in 2019 is listed as having a base in Abu Dis; lends out as well as publishes books; café area		
	دار يارا للنشر	2005		Ramallah		Palestine		00 970 2404225								القبج, سامح			http://info.wafa.ps/ar_page.aspx?id=9384	WAFA source lists data the permit was issued and to whom. May not be founder & year that the publisher started	
	دارة الزيتونة للنشر والتوزيع	1997		Qalqilya		Palestine										علي, أحمد			http://info.wafa.ps/ar_page.aspx?id=9384	WAFA source lists data the permit was issued and to whom. May not be founder & year that the publisher started	
	دير بير يعقوب			Nablus		Palestine															
	رابطة الكتاب والادباء الفلسطينين			Nazareth		Palestine		00 970 0599 785065	authors.ps@gmail.com	https://www.facebook.com/authorsps/											
	الرعاة للدراسات والنشر			Ramallah		Palestine															
	الرقمية للنشر والتوزيع			Jerusalem		Palestine			info@alraqamia.com	https://alraqamia.com/user/profile/publisher/9											
	الزيتونة للطباعة والنشر	1997		Ramallah		Palestine		00 970 2987289								الحسن, إبراهيم			http://info.wafa.ps/ar_page.aspx?id=9384	WAFA source lists data the permit was issued and to whom. May not be founder & year that the publisher started	
	الزيزفونة لتنمية ثقافة الطفل			Ramallah		Palestine				https://www.facebook.com/pages/%D8%AC%D9%85%D8%B9%D9%8A%D8%A9-%D8%A7%D9%84%D8%B2%D9%8A%D8%B2%D9%81%D9%88%D9%86%D8%A9-%D9%84%D8%AA%D9%86%D9%85%D9%8A%D8%A9-%D8%AB%D9%82%D8%A7%D9%81%D8%A9-%D8%A7%D9%84%D8%B7%D9%81%D9%84/1450938785219700											
	السروجي للطباعة والنشر			Acre		Israel													https://alraqamia.com/pages/index/3	Digital formats of publishing are a way for authors to find new platforms despite occupation	
	السقا	1996		Gaza		Palestine		00 970 0851206								السقا, عبد الجواد			http://info.wafa.ps/ar_page.aspx?id=9384	WAFA source lists data the permit was issued and to whom. May not be founder & year that the publisher started	
	سكاي للتوزيع	2006		Al-Bira		Palestine		00 970 2986879											http://info.wafa.ps/ar_page.aspx?id=9384	WAFA source lists data the permit was issued and to whom. May not be founder & year that the publisher started	
	سلام اميل حبيبي			Nazareth		Palestine															
	سمارات للطباعة			Nablus		Palestine															
	سمير منصور للنشر والتوزيع	2006		Gaza		Palestine		00 970  599 732 212  	samirmansour@live.com	https://www.facebook.com/samirmansourbookshop/						منصور, سمير			http://info.wafa.ps/ar_page.aspx?id=9384	WAFA source lists data the permit was issued and to whom. May not be founder & year that the publisher started	
	سهيل عيساوي للطباعة والنشر			Kafr Manda		Israel												https://www.c4wr.com/%D8%B5%D8%AF%D8%B1-%D8%AD%D8%AF%D9%8A%D8%AB%D8%A7-%D8%B9%D9%86-%D8%AF%D8%A7%D8%B1-%D8%B3%D9%87%D9%8A%D9%84-%D8%B9%D9%8A%D8%B3%D8%A7%D9%88%D9%8A-%D9%84%D9%84%D8%B7%D8%A8%D8%A7/			
	الشاشة الفلسطينية			Ramallah		Palestine															
	الشامل للنشر والتوزيع			Nablus		Palestine															
	شبلاق	1996		Gaza		Palestine		00 970 0861382								شبلاق, رياض			http://info.wafa.ps/ar_page.aspx?id=9384	WAFA source lists data the permit was issued and to whom. May not be founder & year that the publisher started	
	الشجرة إدارة مشاريع			Haifa		Israel															
	الشخشير للطباعة والنشر	1998		Nablus		Palestine		00 970 0379158  											http://info.wafa.ps/ar_page.aspx?id=9384	WAFA source lists data the permit was issued and to whom. May not be founder & year that the publisher started	
	شرق برس للدراسات والنشر	1997		Ramallah		Palestine		00 970 2987308								شبيب, سميح		https://www.alquds.co.uk/%D8%A7%D9%84%D8%B3%D9%88%D9%8A%D8%AF-%D9%88%D8%A7%D9%84%D9%82%D8%B6%D9%8A%D8%A9-%D8%A7%D9%84%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86%D9%8A%D8%A9/	http://info.wafa.ps/ar_page.aspx?id=9384	WAFA source lists data the permit was issued and to whom. May not be founder & year that the publisher started	
	شركة أبو الهول	1996		Gaza		Palestine		00 970 0820269								الغرابلي, محمود			http://info.wafa.ps/ar_page.aspx?id=9384	WAFA source lists data the permit was issued and to whom. May not be founder & year that the publisher started	
	شركة دار الأرقم	1996		Ramallah		Palestine										عواد, يوسف			http://info.wafa.ps/ar_page.aspx?id=9384	WAFA source lists data the permit was issued and to whom. May not be founder & year that the publisher started	
	شركة دويدار	1996		Gaza		Palestine		00 970 0868388								دويدار, عبد الله			http://info.wafa.ps/ar_page.aspx?id=9384	WAFA source lists data the permit was issued and to whom. May not be founder & year that the publisher started	
	شركة رام الله الحديثة	2003		Ramallah		Palestine		00 970 2954731											http://info.wafa.ps/ar_page.aspx?id=9384	WAFA source lists data the permit was issued and to whom. May not be founder & year that the publisher started	
	شركة الريس	1996		Nablus		Palestine		00 970 2374941											http://info.wafa.ps/ar_page.aspx?id=9384	WAFA source lists data the permit was issued and to whom. May not be founder & year that the publisher started	
	شركة العودة للنشر والتوزيع	2004		Ramallah		Palestine		00 970 2409454								القلقيلي, عبد الفتاح			http://info.wafa.ps/ar_page.aspx?id=9384	WAFA source lists data the permit was issued and to whom. May not be founder & year that the publisher started	
	الشركة الفلسطينية للتوزيع	2005		Ramallah		Palestine		00 970 2973333								زعموري, عودة			http://info.wafa.ps/ar_page.aspx?id=9384	WAFA source lists data the permit was issued and to whom. May not be founder & year that the publisher started	
	شركة مكتبة شاربين			Jerusalem		Palestine	القدس. شارع صلاح الدين، باب الزاهرة	00 972 02 6286775										https://kstna.com/business/sharbain-co/jerusalem-downtown		Own webpage up but not running - April 2020.	
	شركة مكتبة شاربين			Ramallah		Palestine				http://www.sharbain.com/										Own webpage up but not running - April 2020.	
	شركة النشر المتطور	1996		Ramallah		Palestine		00 970 2985978		http://www.sharbain.com/						عبد الهادي, سميرة			http://info.wafa.ps/ar_page.aspx?id=9384	WAFA source lists data the permit was issued and to whom. May not be founder & year that the publisher started	
	شمس			Baqa Al-Gharbiyya		Israel															
	صبح	1996		Rafah		Palestine		00 970 0835674 								صبح,  روحي			http://info.wafa.ps/ar_page.aspx?id=9384	WAFA source lists data the permit was issued and to whom. May not be founder & year that the publisher started	
	الصخرة المشرفة للنشر	2000		Husan		Palestine		00 970 052863707								الشاعر, عماد			http://info.wafa.ps/ar_page.aspx?id=9384	WAFA source lists data the permit was issued and to whom. May not be founder & year that the publisher started	
	طباق للنشر والتوزيع			Al-Bira		Palestine		00 970 568 926 677		https://www.facebook.com/pages/category/Publisher/%D8%B7%D9%90%D8%A8%D8%A7%D9%82-%D9%84%D9%84%D9%86%D8%B4%D8%B1-%D9%88%D8%A7%D9%84%D8%AA%D9%88%D8%B2%D9%8A%D8%B9-Tibaq-publishing-house--308578379551499/								https://www.arab48.com/%D8%A8%D8%AD%D8%AB?searchText=%D8%AF%D8%A7%D8%B1%20%D8%B7%D8%A8%D8%A7%D9%82%20%D9%84%D9%84%D9%86%D8%B4%D8%B1%20%D9%88%D8%A7%D9%84%D8%AA%D9%88%D8%B2%D9%8A%D8%B9		Publishes on wide range of qadiya filastini issues https://pulpit.alwatanvoice.com/articles/2018/07/31/469749.html	
	الطيب للطباعة والنشر	1997		Bethlehem		Palestine		00 970 0741526								هرماس, غسان			http://info.wafa.ps/ar_page.aspx?id=9384	WAFA source lists data the permit was issued and to whom. May not be founder & year that the publisher started	
	عربسك			Haifa		Israel												https://www.albayan.ae/five-senses/2005-10-04-1.104703			
	غرافيك 21	1996		Al-Bira		Palestine		00 970 52592085								الدويك, وائل			http://info.wafa.ps/ar_page.aspx?id=9384	WAFA source lists data the permit was issued and to whom. May not be founder & year that the publisher started	
	غرناطة للنشر والتوزيع	1997		Gaza		Palestine		00 970 0826829								الهبيل, عبد الرحيم			http://info.wafa.ps/ar_page.aspx?id=9384	WAFA source lists data the permit was issued and to whom. May not be founder & year that the publisher started	
	فلسطين للطباعة والنشر	2000		Deir Al Balah		Palestine		00 970 2437337								أبو الرب, عمر		https://yellowpages.com.ps/companies/6374-%D8%B4%D8%B1%D9%83%D8%A9-%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86-%D9%84%D9%84%D8%B7%D8%A8%D8%A7%D8%B9%D8%A9-%D9%88%D8%A7%D9%84%D9%86%D8%B4%D8%B1	http://info.wafa.ps/ar_page.aspx?id=9384	WAFA source lists data the permit was issued and to whom. May not be founder & year that the publisher started	
	القادرية للنشر والتوزيع	2004		Jenin		Palestine															
	القبس العربي			Acre		Israel		00 970 2531550								أبو شومر, توفيق			http://info.wafa.ps/ar_page.aspx?id=9384	WAFA source lists data the permit was issued and to whom. May not be founder & year that the publisher started	
	كرمل ميديا			Daliyat Al-Karmil		Israel															
	كان ياما كان	2002		Ramallah		Palestine		00 970 2981165								مصلح, روز		http://safa.ps/post/214965/%D8%A5%D8%B7%D9%84%D8%A7%D9%82-%D9%81%D8%B9%D8%A7%D9%84%D9%8A%D8%A7%D8%AA-%D9%85%D8%A8%D8%A7%D8%AF%D8%B1%D8%A9-%D9%83%D8%A7%D9%86-%D9%8A%D8%A7%D9%85%D8%A7-%D9%83%D8%A7%D9%86-%D8%A8%D8%B1%D8%A7%D9%85-%D8%A7%D9%84%D9%84%D9%87	http://info.wafa.ps/ar_page.aspx?id=9384	WAFA source lists data the permit was issued and to whom. May not be founder & year that the publisher started	
	كلية القاسمي			Baqa Al-Gharbiyya		Israel			majmaa.qsm@gmail.com	http://www.eduqasemi.com/											
	اللجنة الثقافية لنقابة عمال المطابع			Nablus		Palestine						نقابة عمال المطابع									
	اللقاء			Jerusalem		Palestine															
	ليبرتي بوكس			Jerusalem		Palestine															
	المجلس الأعلى للتربية والثقافة			Ramallah		Palestine					منظمة التحريرالفلسطيني							http://www.wafa.ps/ar_page.aspx?id=o6sdjxa59368448634ao6sdjx			
PalFest	مجلس الأمناء المؤسسة لاحتفالية فلسطين للأدب	2008		Jerusalem		Palestine				https://www.palfest.org/about-us						سويف, اهداف					
	مجمع القاسم للغة العربية وآدابها			Baqa Al-Gharbiyya		Israel	شارع القاسمي, باقة الغربية	00 972 4 6286600	pro@qsm.ac.il	https://www.qsm.ac.il/category/69/%D9%85%D8%AC%D9%85%D8%B9_%D8%A7%D9%84%D9%82%D8%A7%D8%B3%D9%85%D9%8A_%D9%84%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9											
	المداد الناطق للنشر والتوزيع	2012		Al-Mazra'a Al-Sharqiyya		Palestine		00 970 599 377 192	naelsaleh@yahoo.com	https://www.facebook.com/maktabt.almedad.main.page/									http://info.wafa.ps/ar_page.aspx?id=9384	WAFA source lists data the permit was issued and to whom. May not be founder & year that the publisher started	
	المركز الفلسطيني للثقافة والاعلام			Jenin		Palestine	ط. 3,ع. فؤاد المركزية,ش. ابو بكر, وسط البلد	00 970 2971246								قاسم, جهاد		https://yellowpages.com.ps/companies/9936-%D8%A7%D9%84%D9%85%D8%B1%D9%83%D8%B2-%D8%A7%D9%84%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86%D9%8A-%D9%84%D9%84%D8%AB%D9%82%D8%A7%D9%81%D8%A9-%D9%88%D8%A7%D9%84%D8%A7%D8%B9%D9%84%D8%A7%D9%85-%D9%88%D8%A7%D9%84%D9%86%D8%B4%D8%B1	http://info.wafa.ps/ar_page.aspx?id=9384	WAFA source lists data the permit was issued and to whom. May not be founder & year that the publisher started	
	المركز الفلسطيني للنشر والدراسات	2005		Ramallah		Palestine	ام الله - المصيون بجانب وزارة التخطيط، عمارة ابن خلدون الطابق الثاني	00 972 02 2966201	madar@madarcenter.org	https://alraqamia.com/user/profile/publisher/5											
	المركز القومي للدراسات والتوثيق			Gaza		Palestine															
	مركز الأبحاث منظمة التحرير الفلسطيني	1965		Al-Bira		Palestine	شارع تل الزعتر – عمارة محمد الأمين – الطابق الأول	00 970 2966228-2	info@prc.ps	https://www.prc.ps/	منظمة التحرير الفلسطيني					الشقيري, احمد			https://www.prc.ps/%D8%AF%D9%88%D8%B1%D9%8A%D8%A7%D8%AA/	First founded in Lebanon 1965; Moved to Cyprus; Then to Al-Bira. Link to online version of مجلة الشؤون الفلسطينية	
	مركز احياء التراث العربي	1981		Al-Tayyiba		Israel										برانسي, صالح	مرعي, سامي		https://www.knooznet.com/?app=article.show.45685	First founded in 1981, not 1993. First event held 1984; then 1986. First publication 1986. See article via link.	
	مركز الإنماء التربوي	1996		Ramallah		Palestine										عوض, فريد			http://info.wafa.ps/ar_page.aspx?id=9384	WAFA source lists data the permit was issued and to whom. May not be founder & year that the publisher started	
	مركز اوغاريت	1998		Ramallah		Palestine		00 970 5740321								الغزاوي, عزت		https://www.facebook.com/103552476818/posts/298198813642167/	http://info.wafa.ps/ar_page.aspx?id=9384	WAFA source lists data the permit was issued and to whom. May not be founder & year that the publisher started. Published over 170 books. http://alrai.com/article/634031/%D8%A7%D9%84%D8%B1%D8%A3%D9%8A-%D8%A7%D9%84%D8%AB%D9%82%D8%A7%D9%81%D9%8A/%D9%85%D8%B1%D9%83%D8%B2-%D8%A3%D9%88%D8%BA%D8%A7%D8%B1%D9%8A%D8%AA-%D8%A7%D9%84%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86%D9%8A--%D9%8A%D9%82%D8%AF%D9%85-%D8%B3%D9%84%D8%B3%D9%84%D8%A9-%D8%A7%D8%B5%D8%AF%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9	
	مركز البستان للاعلام والدراسات الثقافية			Ramallah		Palestine															
	مركز البيرة لتنمية الطفل			Al-Bira		Palestine	بلدية البيرة			https://www.facebook.com/AlBirehMunicipality/posts/1839093286151208/											
	مركز بيت المقدس للادب			Jerusalem		Palestine															
	مركز جاليليو الثقافي			Jerusalem		Palestine	شارع الجامعة, مقابل سوبرماركت جينيفا, عمارة عبد الوهاب الشيخ			https://www.facebook.com/pages/category/Product-Service/%D9%85%D8%B1%D9%83%D8%B2-%D8%AC%D8%A7%D9%84%D9%8A%D9%84%D9%8A%D9%88-%D8%A7%D9%84%D8%AB%D9%82%D8%A7%D9%81%D9%8A-232809920925666/										Need to check that this address is in Jerusalem, or another centre elsewhere with the same name.	
	مكتبة دار الفكر والطفل					Palestine															
CARE	مركز الدراسات والتطبيقات التربوية			Jerusalem		Palestine															
CARE	مركز الدراسات والتطبيقات التربوية	1997		Ramallah		Palestine	ش. القدس, الميدان, رام الله والبيرة	00 970 2954021 								عبد الله, غسان		https://yellowpages.com.ps/companies/28814-%D9%85%D8%B1%D9%83%D8%B2-%D8%A7%D9%84%D8%AF%D8%B1%D8%A7%D8%B3%D8%A7%D8%AA-%D9%88%D8%A7%D9%84%D8%AA%D8%B7%D8%A8%D9%8A%D9%82%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D8%B1%D8%A8%D9%88%D9%8A%D8%A9	http://info.wafa.ps/ar_page.aspx?id=9384	WAFA source lists data the permit was issued and to whom. May not be founder & year that the publisher started	
	مركز الزهراء للدراسات والأبحاث			Jerusalem		Palestine															
	مركز السراج للثقافة والفنون والمسرح			Jerusalem		Palestine										عقل, عبد اللطيف					
	مركز سعادة للطباعة والكمبيوتر			Tulkarm		Palestine															
	مركز سنابل للدراسات والتراث الشعبي	1996		Sair		Palestine		00 972 599206664													
	مركز الشهيد أبو جهاد لشؤون الحركة الاسيرة			Ramallah		Palestine				https://www.facebook.com/pages/category/Organization/%D9%85%D8%B1%D9%83%D8%B2-%D8%A7%D8%A8%D9%88-%D8%AC%D9%87%D8%A7%D8%AF-%D9%84%D8%B4%D8%A4%D9%88%D9%86-%D8%A7%D9%84%D8%AD%D8%B1%D9%83%D8%A9-%D8%A7%D9%84%D8%A7%D8%B3%D9%8A%D8%B1%D8%A9-%D8%AC%D8%A7%D9%85%D8%B9%D8%A9-%D8%A7%D9%84%D9%82%D8%AF%D8%B3-374912045945668/									https://pulpit.alwatanvoice.com/content/print/211002.html	Link sets out aims of community group, including its publishing objectives	
	المركز الفلسطيني للدراسات الاسرائلية			Ramallah		Palestine	المصيون، رام الله، فلسطين	00 970 2  2966201	info@madarcenter.org	https://www.madarcenter.org/											
	المركز الفلسطيني للنشر والتوزيع	1999		Ramallah		Palestine		00 970 2961889													
	مركز اللقاء	1982		Bethlehem		Palestine	 54-56 Al-Quds Jerusalem Street, Bethlehem	00 972 972 22742321	al-liqa@p-ol.com	http://www.al-liqacenter.org.ps/arb/archive/2018/Beth15August/?display=album											
	مركز المشرق للدراسات			Ramallah		Palestine	ط. 1,ع. الرموني,ش. المعاهد, دوار الساعة, وسط البلد, رام الله والبيرة	00 970 22987006										https://yellowpages.com.ps/companies/6941-%D9%85%D8%B1%D9%83%D8%B2-%D8%A7%D9%84%D9%85%D8%B4%D8%B1%D9%82-%D9%84%D9%84%D8%AF%D8%B1%D8%A7%D8%B3%D8%A7%D8%AA			
	مركز الوطن للثقافة والإعلام			Hebron		Palestine	مقابل البلدية, عين سارا, الخليل	00 970 9927987								الهشلمونة, نايف		https://kstna.com/business/al-wattan-center-for-culture-science-media	http://info.wafa.ps/ar_page.aspx?id=9384	WAFA source lists data the permit was issued and to whom. May not be founder & year that the publisher started	
	المسرح الحديث			Nazareth		Palestine												https://www.facebook.com/TheArchiveOfNazareth/photos/a.359117080804580/369790089737279/?type=3&comment_id=537728539610099&comment_tracking=%7B%22tn%22%3A%22R%22%7D			
	المسرح الوطني الفلسطيني	1984		Jerusalem		Palestine	Abu Obaida Street 04, Jerusalem		info@pnt-pal.org	https://www.facebook.com/AlmsrhAlwtnyAlflstynyAlhkwaty/											
	مع الناس			Jerusalem		Palestine															
	معهد الفنون الجميلة			Ramallah		Palestine				https://www.facebook.com/pages/%D9%85%D8%B9%D9%87%D8%AF-%D8%A7%D9%84%D9%81%D9%86%D9%88%D9%86-%D8%A7%D9%84%D8%AC%D9%85%D9%8A%D9%84%D8%A9-%D8%B1%D8%A7%D9%85-%D8%A7%D9%84%D9%84%D9%87-LInstitut-des-Beaux-Arts-Ramallah/377044525695686											
	المعهد المسكوني للدراسات اللاهوتية ـ الطنطور	1972		Jerusalem		Palestine													https://www.lpj.org/ar/posts/%D9%85%D8%B9%D9%87%D8%AF-%D8%A7%D9%84%D8%B7%D9%86%D8%B7%D9%88%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D9%83%D9%88%D9%86%D9%8A-%D9%84%D9%84%D8%AF%D8%B1%D8%A7%D8%B3%D8%A7%D8%AA-%D8%A7%D9%84%D9%84%D8%A7%D9%87-5e47362c3f0fe.html	Non-denominational Christian organisation	
	مطابع الأيام			Ramallah		Palestine	ش. الايام,قرب قصر الثقافة, المنطقة الصناعية, رام الله والبيرة	00 970 2 2987341										https://yellowpages.com.ps/companies/2606-%D8%AC%D8%B1%D9%8A%D8%AF%D8%A9-%D9%88%D9%85%D8%B7%D8%A7%D8%A8%D8%B9-%D8%A7%D9%84%D8%A7%D9%8A%D8%A7%D9%85			
	مطابع القدس العربية			Jerusalem		Palestine															
	المطبعة الجمالية					Palestine															
	المطبعة المركزية			Ramallah		Palestine															
	المطبعة العربية الحديثة			Jerusalem		Palestine															
	مطبعة ادم			Ramallah		Palestine															
	مطبعة الاتحاد التعاونية			Haifa		Israel															
	مطبعة البطوف			Kafr Manda		Israel															
	مطبعة بيت المقدس			Jerusalem		Palestine															
	مطبعة دار المشرق			Haifa		Israel															
	مطبعة دار المشرق للترجمة والطباعة والنشر			Shafa Amr		Israel															
	مطبعة دير دبوان	1996		Ramallah		Palestine		00 970 2956181								حجازي, سعد الدين			http://info.wafa.ps/ar_page.aspx?id=9384	WAFA source lists data the permit was issued and to whom. May not be founder & year that the publisher started	
	مطبعة الحسن للطباعة والنشر			Beitunya		Palestine															
	مطبعة سما			Mi'ilya		Israel															
	مطبعة الشعراوية			Tulkarm		Palestine															
	مطبعة العرب			Jerusalem		Palestine															
	المطبع العصرية			Jerusalem		Palestine															
	مطبعة الحقيقة			Kafr Yasif		Israel															
	مطبعة الكرمة			Haifa		Palestine															
	مطبعة كفر قاسم			Kafr Qasim		Israel															
	المطبعة فينوس			Nazareth		Palestine															
	مطبعة مسودي			Jerusalem		Palestine															
	مطبعة المنار الحديثة			Jerusalem		Israel															
	مطبعة النصرـ حجاوي			Nablus		Palestine															
	مطبعة النهضة			Nazareth		Palestine															
	مكتبة بلدية نابلس العامة	1960		Nablus		Palestine	نابلس، شارع الشويترة	00 972 92374690		http://nablus.org/index.php/ar/centers/library-ar											
	ألمكتبة الاكاديمية			Hebron		Palestine	Al-Haras,Hebron,West Bank,Palestine.	00 972 2 2221878	Info@academic.ps	http://www.academic.ps/									https://www.facebook.com/%D8%B4%D8%B1%D9%83%D8%A9-%D8%A7%D9%84%D9%85%D9%83%D8%AA%D8%A8%D8%A9-%D8%A7%D9%84%D8%A3%D9%83%D8%A7%D8%AF%D9%8A%D9%85%D9%8A%D8%A9-188746044507193/	Main publishing branch in Hebron. Also a book store in universities of Bir Zeit, Abu Dis and Nablus	
	ألمكتبة الاكاديمية			Bir Zeit		Palestine	Ramallah:Birzeit University Bookstore.	00 970 2 2982983	bzubookstore@academic.ps	http://www.academic.ps/									https://www.facebook.com/%D8%B4%D8%B1%D9%83%D8%A9-%D8%A7%D9%84%D9%85%D9%83%D8%AA%D8%A8%D8%A9-%D8%A7%D9%84%D8%A3%D9%83%D8%A7%D8%AF%D9%8A%D9%85%D9%8A%D8%A9-188746044507193/	Main publishing branch in Hebron. Also a book store in universities of Bir Zeit, Abu Dis and Nablus	
	ألمكتبة الاكاديمية			Abu Dis		Palestine	Opposite Al-Quds University, Abu Dis	00 970 2 2792422	qubookstore@academic.ps	http://www.academic.ps/									https://www.facebook.com/%D8%B4%D8%B1%D9%83%D8%A9-%D8%A7%D9%84%D9%85%D9%83%D8%AA%D8%A8%D8%A9-%D8%A7%D9%84%D8%A3%D9%83%D8%A7%D8%AF%D9%8A%D9%85%D9%8A%D8%A9-188746044507193/	Main publishing branch in Hebron. Also a book store in universities of Bir Zeit, Abu Dis and Nablus	
	ألمكتبة الاكاديمية			Nablus		Palestine	An Najah University Bookstore	00 970 9 2352491	anubookstore@academic.ps	http://www.academic.ps/									https://www.facebook.com/%D8%B4%D8%B1%D9%83%D8%A9-%D8%A7%D9%84%D9%85%D9%83%D8%AA%D8%A8%D8%A9-%D8%A7%D9%84%D8%A3%D9%83%D8%A7%D8%AF%D9%8A%D9%85%D9%8A%D8%A9-188746044507193/	Main publishing branch in Hebron. Also a book store in universities of Bir Zeit, Abu Dis and Nablus	
	المكتبة الشعبية			Nablus		Palestine															
	مكتبة الشروق الثقافية			Gaza		Palestine	غزة - الرمال - مقابل مجمع الوزارات	00 970 9202595599	adlinazzal@yahoo.com	https://www.facebook.com/alshorokbookshop/								https://www.haydarya.com/?id=37			
	منشورات مكتبة الشعب			Shafa Amr		Israel															
The Educational Bookshop	المكتبة العلمية	1984		Jerusalem		Palestine	القدس, شارع صلاح الدين			http://www.educationalbookshop.com/											
	مكتبة الأقصى	1997		Khan Yunis		Palestine		00 972 59-960-0365		https://www.facebook.com/AqsaBookShop/						عبد النجار,عايش			http://info.wafa.ps/ar_page.aspx?id=9384	WAFA source lists data the permit was issued and to whom. May not be founder & year that the publisher started	
Al-Andulus Library	مكتبة الاندلس بالقدس			Jerusalem		Palestine	Dabbagha Street									يوسف, فوزي		Country of location listed as Jordan in 1961			
	مكتبة بلدية رام الله العامة			Ramallah		Palestine		00 970 2945555		https://www.ramallah.ps/calendar/page.aspx?id=p4DyxFa1650339702ap4DyxF											
	مكتبة دار الاعلام للنشر والتوزيع			Nablus		Palestine		00 970 92387512		https://www.facebook.com/dar.al.aalam.nablus/											
	مكتبة دار الوطن للنشر والتوزيع			Tulkarm		Palestine		00 970 597 248004		https://www.facebook.com/pg/%D9%85%D9%83%D8%AA%D8%A8%D8%A9-%D8%AF%D8%A7%D8%B1-%D9%88%D8%B7%D9%86-%D9%84%D9%84%D9%86%D8%B4%D8%B1-%D9%88%D8%A7%D9%84%D8%AA%D9%88%D8%B2%D9%8A%D8%B9-%D8%B7%D9%88%D9%84%D9%83%D8%B1%D9%85-296852737150889/posts/											
	مكتبة دنيا الطلبة			Gaza		Palestine															
	مكتبة دنديس للنشر والتوزيع			Hebron		Palestine	فلسطين - الخليل - شارع وادي التفاح 	00 970 970 2 2299993		http://www.lailnhar.com/content/%D9%85%D9%83%D8%AA%D8%A8%D8%A9-%D8%AF%D9%86%D8%AF%D9%8A%D8%B3-%D8%A7%D9%84%D8%B9%D9%84%D9%85%D9%8A%D8%A9-%D8%AF%D8%A7%D8%B1-%D8%A7%D9%84%D9%88%D9%84%D9%8A%D8%AF-%D9%84%D9%84%D9%86%D8%B4%D8%B1-%D9%88%D8%A7%D9%84%D8%AA%D9%88%D8%B2%D9%8A%D8%B9									http://www.lailnhar.com/content/%D9%85%D9%83%D8%AA%D8%A8%D8%A9-%D8%AF%D9%86%D8%AF%D9%8A%D8%B3-%D8%A7%D9%84%D8%B9%D9%84%D9%85%D9%8A%D8%A9-%D8%AF%D8%A7%D8%B1-%D8%A7%D9%84%D9%88%D9%84%D9%8A%D8%AF-%D9%84%D9%84%D9%86%D8%B4%D8%B1-%D9%88%D8%A7%D9%84%D8%AA%D9%88%D8%B2%D9%8A%D8%B9	Connected to دار الوليد	
	مكتبة خالد بن الوليد			Nablus		Palestine															
	مكتبة سمير منصور			Gaza		Palestine	Gaza City 5, Gaza, Palestine	00 970 599 732 212	samirmansour@live.com	https://www.facebook.com/samirmansourbookshop/											
	مكتبة الشعب			Shafa Amr		Israel															
	مكتب الشؤون الفكرية والدراسات			Ramallah		Palestine															
	مكتبة الزيتون			Nablus		Palestine															
	مكتبة الكمال	1958		Nablus		Palestine	نابلس, شارع فلسطين, مقابل وزارة التربية والتعليم قديم	00 972 59-885-0950	alkamal_bookshop@hotmail.com	https://www.facebook.com/alkamal.bookshop/											
	مكتبة كل شيء			Haifa		Israel	Kebots Galoyoy 140, Haifa 31002	00 972 54 7700089	info@kul-shee.com	https://www.facebook.com/KulSheeHaifa/											
	مكتبة المحتسب			Jerusalem		Palestine													http://www.palestineinarabic.com/photo_persons_sk.html		
	مكتبة النجاح	1996		Nablus		Palestine		00 970 02377153								عليوي,  ناجح			http://info.wafa.ps/ar_page.aspx?id=9384	WAFA source lists data the permit was issued and to whom. May not be founder & year that the publisher started	
	مكتب اليسار			Jatt al-Muthalath		Israel															
	مكتبة اليازجي	1986		Gaza		Palestine	 غزة - شارع الوحدة 	00 970 599222466	bookshop@palnet.com	https://www.facebook.com/yazjibs/						  اليازجي, ابراهيم		https://www.haydarya.com/?id=37		Specialises in children's literature.	
	مكتبة ومطبعة أبو رحمون			Acre		Israel		00 972 49916278										The first editor is referred to only as Ahmed. Previously  connected to Edward Said and family	This bookshop specialised in books by Palestinian writers, local and internationally based.		
	ملتقى بلاطة الثقافي	1991		Nablus		Palestine	نابلس ـ بلاطة البلاد	00 970 598 938 315		https://www.facebook.com/pages/category/Community/%D9%85%D9%84%D8%AA%D9%82%D9%89-%D8%A8%D9%84%D8%A7%D8%B7%D8%A9-%D8%A7%D9%84%D8%AB%D9%82%D8%A7%D9%81%D9%8A-119287908136896/											
	المنتدى التنويري الثقافي	2010		Nablus		Palestine				https://www.facebook.com/groups/117613914927297/											
	منشورات الرواد			Jerusalem		Palestine															
	منشورات صلاح الدين			Jerusalem		Palestine															
	منشورات الاتحاد العام للكتاب والادباء الفلسطينين			Ramallah		Palestine						الاتحاد العام للكتاب والادباء الفلسطينين									
	منشورات الكرمل			Haifa		Israel															
